company,title,location,link,job_posted,category,source,description
Deutsche Telekom,Consultant - Cloud Analytics und Data Management,"München, München (Kreis)",https://www.adzuna.de/details/4549097866?utm_medium=api&utm_source=16b1dafa,2024-01-29,"You work at the interface between data-driven business transformations and modern cloud technologies. You accompany our projects and work in multinational teams. You are the direct contact person for customer communication. You will support our international consulting team in varied customer projects, for example with the following exciting tasks: Introduction and evaluation of data management principles such as data warehouse, data lake and data mesh G...",Accounting & finance positions,Afternoon
CHECK24,Working student (m/f/d) Product Management Search,"Altstadt-Lehel, München",https://www.adzuna.de/details/4250819900?utm_medium=api&utm_source=16b1dafa,2023-08-09,"CHECK24 - The best of 2 worlds: We are Germany's largest comparison portal and dynamic startup in one. In small, agile teams, we work on more than 50 products every day to make life easier for our more than 15 million customers: We create transparency, make complex products easy to understand and help consumers save time and money. As a working student Product Management Search (m/f/d), you are a full member of our cross-functional product management team…",Accounting & finance positions,Afternoon
Bertrandt,"Career entry development engineer electromobility (m/f/d) - development, IT","München, München (Kreis)",https://www.adzuna.de/details/4564540414?utm_medium=api&utm_source=16b1dafa,2024-02-10,"What you can expect: In the ever-growing market for electrification of drive concepts in the automotive sector, you will strengthen our team in the development of battery systems for hybrid and electric vehicles. The areas of responsibility cover the following subject areas: Functional development Energy design and simulation Storage architecture Data science Supplier management for the battery cell as well as E/E scope Technical project management What you bring with you: Completed…",Technician positions,Afternoon
Bertrandt,"Career entry development engineer (m/f/d) battery systems electromobility - development, IT","Unterföhring, München (Kreis)",https://www.adzuna.de/details/4567054801?utm_medium=api&utm_source=16b1dafa,2024-02-13,"What you can expect: In the ever-growing market for electrification of drive concepts in the automotive sector, you will strengthen our team in the development of battery systems for hybrid and electric vehicles. The areas of responsibility cover the following subject areas: Functional development Energy design and simulation Storage architecture Data science Supplier management for the battery cell as well as E/E scope Technical project management What you bring with you: Completed…",Technician positions,Afternoon
Munich Re,Intern Data & Analytics (m/f/d),"München, München (Kreis)",https://www.adzuna.de/details/4048123149?utm_medium=api&utm_source=16b1dafa,2023-04-19,"Our division is looking for interns to support our highly motivated and ambitious team. Depending on your experience and preferences, various focus areas are possible. Advanced data analyses using latest AI techniques, machine learning and statistical methods Development of analytical software prototypes AI-based data management and data integration Analytical consulting and support of strategic and business initiatives Your profile Studies in statistics, mathematics, computer science, physics,…",Accounting & finance positions,Afternoon
Accenture,Google Cloud Engineer (all genders),"München, München (Kreis)",https://www.adzuna.de/details/4354391637?utm_medium=api&utm_source=16b1dafa,2023-10-06,"Drive our customers' IT innovation with new Google Cloud-based technologies, which you integrate into tailor-made solutions and implement in close collaboration with the customer. Your mission As a Google Cloud Engineer, you will work in a team of experts with the following possible focus: Cloud Infrastructure Automation (IaC) & DevOps Data Engineering, Data Science & AI We put together our teams based on needs from industry and technology experts. You...",IT-Stellen,Afternoon
Max Planck Institute for Extraterrestrial Physics,Technical Lead (m/f/x) for Scientific Collaboration Platform SciServer for eROSITA and HETDEX,"Garching bei München, München (Kreis)",https://www.adzuna.de/land/ad/4567989560?se=_J8xI9TM7hGoSypECuDYeg&utm_medium=api&utm_source=16b1dafa&v=EF08771E4E77944CF8A2BDE1275B997F28B51E0B,2024-02-14,"Technical Lead (m/f/x) for Scientific Collaboration Platform SciServer for eROSITA and HETDEX Job ID: 05/2024 The Max Planck Institute for Extraterrestrial Physics (MPE) in Garching is a world-leading institute in space- and ground-based experimental astrophysics, with leading roles in several large astronomical projects. Applications are invited for a position in support of the computing SciserverMPE platform for astronomical surveys conducted by the MPE. We are searching for a highly qualifie…",IT-Stellen,Afternoon
CHECK24,(Junior) Data Scientist (m/f/d) Factory,"Altstadt-Lehel, München",https://www.adzuna.de/details/4435685213?utm_medium=api&utm_source=16b1dafa,2023-11-16,"CHECK24's TechHub is a central Data Science team that implements cutting-edge machine learning services customized for various CHECK24 business units. Working as a Data Scientist (m/f/d) at CHECK24 offers numerous opportunities for personal and professional development. You can expect quick decision-making, state of the art stack and infrastructure, dedicated time to deepen your machine learning expertise and the opportunity to make a real difference by creating great user experience. Become pa…",Administrative bodies,Afternoon
Celonis,Intern/WS - Product Analytics Engineer,"München, München (Kreis)",https://www.adzuna.de/details/4532441772?utm_medium=api&utm_source=16b1dafa,2024-01-19,"We're Celonis, the global leader in process mining technology, and we've delivered enormous value to the world's largest and most esteemed companies. To continue to help organizations uncover hidden business value opportunities, reduce carbon emissions, and radically improve customer service, we need you to join us. The Team: As a member of the Engineering organization, the Product Analytics & Data Sciences team provides analytic support and a strategic perspective to the product and engineerin…",IT-Stellen,Afternoon
Atos,Atos dual study program for 2024,"Haar, München (Kreis)",https://www.adzuna.de/details/4375676557?utm_medium=api&utm_source=16b1dafa,2023-10-17,"The future is our choice As a global leader in secure and decarbonized digital solutions, our goal at Atos is to help shape the future of the information space. Together, we bring the diversity of skills and backgrounds of our employees to make the right decisions for our customers, for our company and for our own future. Do you love IT? – Us too. Do you want to help shape the digital transformation? Then start your Dual St…",Positions for university graduates,Afternoon
CHECK24,Team Lead (m/f/d) Java Development - AI-Based Ident,"Altstadt-Lehel, München",https://www.adzuna.de/details/4442992253?utm_medium=api&utm_source=16b1dafa,2023-11-20,"As an innovation leader and Germany's largest comparison portal, we at CHECK24 combine the agility of a start-up with the clout of an established market leader. In the heart of Munich, we create innovative solutions that change the online market for good. As Team Leader (m/f/d), you will play a key role in building up our new Java Ident team. You will design the identification solutions of the future that will inspire our customers with AI-driven, fully digital and secure processes. If you are …",IT-Stellen,Afternoon
Lufthansa,Sales Associate (salesperson) (m/f/diverse),"Altstadt-Lehel, München",https://www.adzuna.de/details/4551395851?utm_medium=api&utm_source=16b1dafa,2024-01-31,"The sales area is your stage and for you the customer is always king? Then live your enthusiasm for retail and start your tasks with us. The Worldshop is located in Munich Airport. We offer high-quality branded products from suitcases, electronics, watches and jewelry to other travel accessories 365 days a year. The position includes: Sales and advice to our customers on high-quality branded products Individual and service-oriented support for our…",Retail jobs,Afternoon
Lufthansa,Sales Associate (salesperson) (m/f/diverse) - part-time,"Altstadt-Lehel, München",https://www.adzuna.de/details/4446871975?utm_medium=api&utm_source=16b1dafa,2023-11-22,"The sales area is your stage and for you the customer is always king? Then live your enthusiasm for retail and start your tasks with us. The Worldshop is located in Munich Airport. We offer high-quality branded products from suitcases, electronics, watches and jewelry to other travel accessories 365 days a year. The position includes: Sales and advice to our customers on high-quality branded products Individual and service-oriented support for our…",Retail jobs,Afternoon
Bechtle,"Working student ISMS & IT Security (f/m/d) - database development/BI, engineer","Unterschleißheim, München (Kreis)",https://www.adzuna.de/details/4568256234?utm_medium=api&utm_source=16b1dafa,2024-02-14,"Ready for the future of IT security? With over 14,500 employees, we are one of the most successful IT companies and market leaders in our industry. The combination of direct sales of IT products with comprehensive system house services makes us a strong future IT partner for medium-sized businesses, corporations and public clients. We are at home all over Europe and are always close by. Your tasks - Your contribution is important to us, which is why you support the ISO27001 certification…",Positions for university graduates,Afternoon
E.ON,Senior Data Scientist (f/m/d) Analytics & AI - Expert Services,"München, München (Kreis)",https://www.adzuna.de/details/4542940342?utm_medium=api&utm_source=16b1dafa,2024-01-24,"This is your opportunity to become a member of our Technology Consulting division within E.ONs Digital Technology organization. As a partner for our businesses, our division makes a major contribution as an internal professional services organization to accelerate the delivery of E.ONs Digital Transformation Strategy. E.ON is a leading European utility company, playing a key role in shaping the energy transition and connecting everyone to good energy. If you have a passion for technology and wa…",Administrative bodies,Afternoon
PSI,Clinical Database Programmer,"München, München (Kreis)",https://www.adzuna.de/details/4551397276?utm_medium=api&utm_source=16b1dafa,2024-01-31,"Company Description We are the company that cares - for our staff, for our clients, for our partners and for the quality of the work we do. A dynamic, global company founded in 1995, we bring together more than 2,000 driven, dedicated and passionate individuals. We work on the frontline of medical science, changing lives, and bringing new medicines to those who need them. Project/ program assignments Participate in selection of the Risk-Based Monitoring (RBM) system and provide relevant trainin…",IT-Stellen,Afternoon
BMW Group,Engineer Generative AI Implementation & Strategy (f/m/x),"München, München (Kreis)",https://www.adzuna.de/details/4558111304?utm_medium=api&utm_source=16b1dafa,2024-02-05,"ARE YOU PREPARED FOR THE FUTURE? AI, AI SIR SHARE YOUR PASSION. Artificial Intelligence and machine learning are at the cutting edge when it comes to shaping next-gen mobility in areas like autonomous driving. But it takes real intellectual leadership and expertise to identify and then harness the AI trends and technologies that will transform the way people travel for good. Description As part of BMW Group IT, our team is responsible for bringing the latest Generative AI technologies to the BM…",IT-Stellen,Afternoon
DataBricks,Solutions Architect,"München, München (Kreis)",https://www.adzuna.de/details/4565491516?utm_medium=api&utm_source=16b1dafa,2024-02-11,"FEQ125R76 At Databricks, our values are at the forefront of everything we do. Our proactive, customer-focused culture drives us to create a unified platform that makes data science and analytics accessible to everyone. Our goal is to empower our customers with the tools they need to make informed decisions that grow their business forward. Our platform is user-friendly and intuitive, making it easy to turn insights into action and encouraging a culture of creativity, experimentation, and contin…",Administrative bodies,Afternoon
Atruvia AG,"Senior Consultant KI und Smart Analytics (m/w/d) - Consulting, Ingenieur","Aschheim, München (Kreis)",https://www.adzuna.de/details/4564606112?utm_medium=api&utm_source=16b1dafa,2024-02-10,Full-time We are the digitalization partner of the cooperative financial network and combine decades of banking expertise with modern information technology. The IT solutions and services specifically tailored to banks range from data center operations to the agree21 banking process and app development. We use future-oriented technologies such as artificial intelligence or smart data and place great emphasis on process optimization and regulation. Our goal is…,Positions for university graduates,Afternoon
Infineon Technologies,Working student: Digitalization in Engineering and Customer Services,"München, München (Kreis)",https://www.adzuna.de/details/4565491945?utm_medium=api&utm_source=16b1dafa,2024-02-11,"As a global semiconductor leader in power systems and IoT, we enable game-changing solutions for green and efficient energy, clean and safe mobility, as well as smart and secure IoT. That's why you probably use our products every day: smartphone, charger, electric toothbrush, coffee machine, refrigerator, remote control and much more. At our department for digitalization, we drive digital solutions for product engineering and customer service processes. Key disciplines include project managemen…",IT-Stellen,Afternoon
Denodo Technologies,Human Resources Working Student (M/F/D),"München, München (Kreis)",https://www.adzuna.de/details/4195667546?utm_medium=api&utm_source=16b1dafa,2023-07-08,"Job description Denodo is a leading provider in the field of data management. The award-winning Denodo platform is the superior data integration, management and delivery solution that takes a logical approach to enabling self-service BI, data science, hybrid/multi-cloud data integration and data services. Denodo was founded in 1999 and is privately held. We are a fast-growing, international company and work with cutting-edge technology, a...",Administrative bodies,Afternoon
CHECK24,Data Scientist / Machine Learning Expert (m/f/d) Credit Card,"Altstadt-Lehel, München",https://www.adzuna.de/details/4549088903?utm_medium=api&utm_source=16b1dafa,2024-01-29,We are CHECK24 - Germany's leading comparison platform with 15 million customers and over 40 products. Different banks - different credit cards with different conditions and requirements. The goal is to compare them all and find the best card for our customers at any moment. As a Data Scientist / Machine Learning Expert (m/f/d) Credit Card you will implement cutting-edge machine learning solutions to ensure seamless customer journeys Working as a Data Scientist at CHECK24 offers numerous opport…,Accounting & finance positions,Afternoon
MTU Aero Engines AG,Intern Material Models and Simulation (all genders),"München, München (Kreis)",https://www.adzuna.de/details/4309663956?utm_medium=api&utm_source=16b1dafa,2023-09-13,"UPLIFTYOURFUTURE We are over 11,000. At 18 locations worldwide. Every third aircraft flies with our technology. Always more efficient, quieter, more sustainable. We are shaping the future of aviation. What else do we need? She. Our team in Munich is looking for you: Intern Material Models and Simulation (all genders) A database system for all material data is currently being introduced for MTU. This is accompanied by models as well as mathematical approaches and tools for describing who...",Accounting & finance positions,Afternoon
MTU Aero Engines AG,Intern Material Models and Data Analytics (all genders),"München, München (Kreis)",https://www.adzuna.de/details/4197128948?utm_medium=api&utm_source=16b1dafa,2023-07-09,"UPLIFTYOURFUTURE We are over 11,000. At 18 locations worldwide. Every third aircraft flies with our technology. Always more efficient, quieter, more sustainable. We are shaping the future of aviation. What else do we need? She. Our team in Munich is looking for you: Intern Material Models and Data Analytics (all genders) A database system for all material data is currently being introduced for MTU. This is accompanied by models as well as mathematical approaches and tools for describing...",Accounting & finance positions,Afternoon
MTU Aero Engines AG,Intern Digital Material Twin (all genders),"München, München (Kreis)",https://www.adzuna.de/details/4197127621?utm_medium=api&utm_source=16b1dafa,2023-07-09,"UPLIFTYOURFUTURE We are over 11,000. At 18 locations worldwide. Every third aircraft flies with our technology. Always more efficient, quieter, more sustainable. We are shaping the future of aviation. What else do we need? She. Our team in Munich is looking for you: Intern Digital Materials Twin (all genders) A database system for all materials data is currently being introduced for MTU. The focus is on digitizing the process as completely as possible from the test laboratory to...",Healthcare & nursing jobs,Afternoon
CHECK24,(Junior) Frontend Developer (m/f/d) new FinTech product,"Altstadt-Lehel, München",https://www.adzuna.de/details/4567404764?utm_medium=api&utm_source=16b1dafa,2024-02-13,"Join us developing a new and innovative FinTech product for our numerous CHECK24 customers. You will work in a start-up environment in an agile, international team as well as with external established partners from the financial industry. You will take an active part in the conception and architecture of our new product for our customers and be responsible for the implementation. Build a new service environment in close exchange with our Data Science and Product Management Team and let your ide…",IT-Stellen,Afternoon
Altair,Full-Stack Java Software Developer (m/f/d),"München, München (Kreis)",https://www.adzuna.de/details/4271821923?utm_medium=api&utm_source=16b1dafa,2023-08-22,"Transforming the Future with the Convergence of Simulation and Data Full-Stack Java Developer (f/m/d) - Data Science & Machine Learning Do you like a challenge, are you a complex thinker who likes to solve problems? If so, then you might be the new Altairian we are searching for. At Altair, your curiosity matters. We pride ourselves on a business culture that enables open, creative thinking, and we deeply value our employees and their contributions towards our clients' success, as well as our o…",IT-Stellen,Afternoon
Sixt,Senior Data Scientist (m/f/d),"München, München (Kreis)",https://www.adzuna.de/details/4553357678?utm_medium=api&utm_source=16b1dafa,2024-02-01,"SIXT is a global market leader in the mobility space and sets the pace for innovation. We are transforming the industry to become fully digitalized and offer our customers an answer to all mobility needs they have. Our vision is: Transform the world moves, because people expect better. Join our Data Science team and make the magic happen. We leverage data to improve business processes like revenue management and many more. For this purpose, we design, develop and maintain state of the art machi…",Administrative bodies,Afternoon
SIXT SE,Senior Data Scientist (m/f/d),"Berg am Laim, München",https://www.adzuna.de/details/4556156721?utm_medium=api&utm_source=16b1dafa,2024-02-03,"Senior Data Scientist (m/f/d) SIXT is a global market leader in the mobility space and sets the pace for innovation. We are transforming the industry to become fully digitalized and offer our customers an answer to all mobility needs they have. Our vision is: Transform the world moves, because people expect better. Join our Data Science team and make the magic happen. We leverage data to improve business processes like revenue management and many more. For this purpose, we design, develop and m…",Gastronomy & catering positions,Afternoon
MTU Aero Engines AG,Master's thesis - Development of data-driven models and correlation methods for raw part quality assurance,"München, München (Kreis)",https://www.adzuna.de/details/4471889574?utm_medium=api&utm_source=16b1dafa,2023-12-10,"UPLIFTYOURFUTURE We are over 11,000. At 18 locations worldwide. Every third aircraft flies with our technology. Always more efficient, quieter, more sustainable. We are shaping the future of aviation. What else do we need? She. Our team in Munich is looking for you: Master's thesis - Development of data-driven models and correlation methods for raw part quality assurance Quality assurance methods are of central importance in aviation. Based on regularly measured (we…",Manufacturing positions,Afternoon
MTU Aero Engines AG,"Trial course summer holidays August 5th, 2024 - August 8th, 2024","München, München (Kreis)",https://www.adzuna.de/details/4335213915?utm_medium=api&utm_source=16b1dafa,2023-09-27,"UPLIFTYOURFUTURE We are over 11,000. At 18 locations worldwide. Every third aircraft flies with our technology. Always more efficient, quieter, more sustainable. We are shaping the future of aviation. What else do we need? You. Our training in Munich is looking for students for a trial course Summer holidays August 5th, 2024 - August 8th, 2024 At MTU Aero Engines, students in the 10th, 11th and 12th grades of high school have the opportunity to take part in a one-week trial course...",Gastronomy & catering positions,Afternoon
check24,Junior Java Software Developer (m/f/d) new FinTech product,"Altstadt-Lehel, München",https://www.adzuna.de/details/4533523955?utm_medium=api&utm_source=16b1dafa,2024-01-19,"Join us developing a new and innovative FinTech product for our numerous CHECK24 customers. You will work in a start-up environment in an agile, international team as well as with external established partners from the financial industry. You will take an active part in the conception and architecture of our new product for our customers and be responsible for the implementation. Build a new service environment in close exchange with our Data Science and Product Management Team and let your ide…",IT-Stellen,Afternoon
CHECK24,Working student (m/f/d) Product Management Search,"München, München (Kreis)",https://www.adzuna.de/details/3780816664?utm_medium=api&utm_source=16b1dafa,2022-12-16,"Introduction CHECK24 - The best of 2 worlds: We are Germany's largest comparison portal and dynamic startup in one. In small, agile teams, we work on more than 50 products every day to make life easier for our more than 15 million customers: We create transparency, make complex products easy to understand and help consumers save time and money. As a working student Product Management Search (m/f/d), you are a full member of our cross-functional product team…",Advisory positions,Afternoon
IQVIA Holdings Inc,"Consultant - Life Sciences, Market Access, Health Technology Assessment (m/w/d)","München, München (Kreis)",https://www.adzuna.de/details/4415365940?utm_medium=api&utm_source=16b1dafa,2023-11-05,"IQVIA (NYSE:IQV) is a global leader in information, innovative technology solutions and market access services. From benefit dossiers (AMNOG and EU-HTA dossiers) to regulatory issues and health services research - IQVIA offers a wide range of solutions for market and patient access. Our real world team in Munich advises pharmaceutical customers in the areas of market access, epidemiology and health economics, based on the available…",Administrative bodies,Afternoon
Siemens,Working student in (f/m/d) customer management in the training center at the Munich location,"Altstadt-Lehel, München",https://www.adzuna.de/details/4567047766?utm_medium=api&utm_source=16b1dafa,2024-02-13,"Type of employment: Temporary; approx. 12 -20 hours / week Your extra portion of practice. How will we move around, communicate with one another and use energy the day after tomorrow? Let's work together on the answers. We are looking for bright minds who can convert theory into practice and think cleverly. In short: people who want to turn their and our questions into new exclamation points. As a working student (f/m/d), we have many doors open for you to get involved: Take the chance and become…",Positions for university graduates,Afternoon
Deutsche Telekom MMS GmbH von ITbavaria.de,Cloud Data Architect (m/f/d) in Munich,"München, München (Kreis)",https://www.adzuna.de/details/4565792800?utm_medium=api&utm_source=16b1dafa,2024-02-12,"Cloud Data Architect (m/f/d) Cloud, SQL and data platforms are not just buzzwords for you, but your everyday work? Then you are exactly right here. More than 3,000 customer projects every year, 2,100 great colleagues, 9 attractive locations – and right in the middle of it all: you. Together with Telekom MMS for a digitalized, sustainable and livable world. Your job. For tomorrow. And the day after tomorrow. Locations in brief: Berlin, Dresden, Leipzig, Munich or Rostock (hybrid or mobile car…",IT-Stellen,Afternoon
Sportradar,Senior Pricing Analyst,"München, München (Kreis)",https://www.adzuna.de/details/4566782818?utm_medium=api&utm_source=16b1dafa,2024-02-13,"Job Description Our commitment to excellence has positioned us as a leader in sport tech industry and we're looking to strengthen our pricing team. As a Pricing Analyst you will support our pricing team by assisting in the development of a pricing strategy, sales-reporting and analyzing product & pricing related KPIs. You will act as an interface to our sales units and ensure seamless adherence that price points, discounts and approval rules are within Salesforce. You will dive into large amoun…",Sales outlets,Afternoon
E.ON,"Team Lead (f/m/d) Data, Analytics and IoT - Energy Intelligence - Expert Services","München, München (Kreis)",https://www.adzuna.de/details/4542941486?utm_medium=api&utm_source=16b1dafa,2024-01-24,"This is your opportunity to become a member of our Technology Consulting division within E.ONs Digital Technology organization. As a partner for our businesses, our division makes a major contribution as an internal professional services organization to accelerate the delivery of E.ONs Digital Transformation Strategy. E.ON is a leading European utility company, playing a key role in shaping the energy transition and connecting everyone to good energy. If you have a passion for technology and wa…",IT-Stellen,Afternoon
Turner & Townsend,"Director (m/f/d), Industrial, Science & Technology Lead - Real Estate, Munich","München, München (Kreis)",https://www.adzuna.de/details/4555587719?utm_medium=api&utm_source=16b1dafa,2024-02-03,"Job Description Turner & Townsend is seeking an established Industrial, Science & Technology (IST), construction executive to lead the sector in Munich. This role presents a unique opportunity for a progressive leader to build from a strong foundation, taking operations to the next level of maturity. The primary objective of the role is to accelerate our growth, increase our market share and establish our position as the leading consultancy in the region. Experience in the Life Sciences, Data C…",Advisory positions,Afternoon
Autoscout24,Senior Product Analyst (m/f/d),"München, München (Kreis)",https://www.adzuna.de/details/4545965758?utm_medium=api&utm_source=16b1dafa,2024-01-26,"The Buyer Success Product Team strives to make AutoScout24 the best place for car buyers to find the right vehicles to purchase, finance and lease. We are seeking a talented and driven (Senior) Product Analyst (m/f/d) to join our team. In this role, you will support the development and execution of growth initiatives aimed at increasing user activation and engagement across our marketplace. The ideal candidate is more than data-driven and wants to take an active role in the development of the p…",Accounting & finance positions,Afternoon
Atos,Senior Management Consultant - Insights (m/w/d),"Haar, München (Kreis)",https://www.adzuna.de/details/4291040508?utm_medium=api&utm_source=16b1dafa,2023-09-02,"About Atos Atos is a global leader in digital transformation with 107,000 employees and annual sales of over 11 billion euros. As the European market leader for cybersecurity as well as cloud and high-performance computing, the Atos Group offers tailor-made, holistic solutions for all industries in 71 countries. As a pioneer in sustainable services and products, Atos works on safe, decarbonized digital technologies for its customers. …",Positions for university graduates,Afternoon
Deutsche Telekom,Internship HR People eXperience & Operations,"München, München (Kreis)",https://www.adzuna.de/details/4557467536?utm_medium=api&utm_source=16b1dafa,2024-02-04,"Whether it's a compulsory or voluntary internship - as an intern (m/f/d) you will benefit in any case from an attractive remuneration and flexible working hours. You will support the team with the following responsible tasks: Assist in researching, designing, and developing AI use cases in Human Resources that incorporate data engineering techniques and best practices Collaborate with the AI and data engineering teams to collect, clean, and preprocess data for model training and validation Impl…",Accounting & finance positions,Afternoon
Akka Technologies,Senior Data Scientist (m/w/d) – Remote (m/w/d),"Haar, München (Kreis)",https://www.adzuna.de/details/4549686261?utm_medium=api&utm_source=16b1dafa,2024-01-30,"Conception and implementation of innovative solutions based on analytics and data science Analysis of complex data from different sources using modern technologies such as predictive, machine learning, artificial intelligence, natural language processing, computer vision Representation and interpretation of the analytical results using modern visualization tools (including Qlik, Tableau) Supporting the team in technical questions, as well as interface communication with other…",Positions for university graduates,Afternoon
tado,Marketing Data Specialist (m/f/d),"München, München (Kreis)",https://www.adzuna.de/details/4571354660?utm_medium=api&utm_source=16b1dafa,2024-02-16,"tado° is the European market leader for smart products and services to manage your energy consumption and control your climate at home. Our mission is to help households save energy and drive forward the green energy transition in Europe. We are internationally recognized for our excellent user experience, our unmatched compatibility, our award-winning elegant hardware design, and for being truly open with major smart home platforms. Over 200 employees from 45 nations contribute every day to th…","Positions in PR, advertising & marketing",Afternoon
HARMAN International,Senior MLOps Engineer (m/f/d),"Garching bei München, München (Kreis)",https://www.adzuna.de/details/4250823299?utm_medium=api&utm_source=16b1dafa,2023-08-09,"HARMAN's engineers and designers are creative, purposeful and agile. As part of this team, you'll combine your technical expertise with innovative ideas to help drive cutting-edge solutions in the car, enterprise and connected ecosystem. Every day, you will push the boundaries of creative design, and HARMAN is committed to providing you with the opportunities, innovative technologies and resources to build a successful career. A Career at HARMAN As a technology leader that is rapidly on the mov…",IT-Stellen,Afternoon
Vispiron,(Senior) Data Analyst (M/W/D),"Altstadt-Lehel, München",https://www.adzuna.de/details/4368862939?utm_medium=api&utm_source=16b1dafa,2023-10-13,"Your contribution: Creating value together You are an active part of the project team and are involved in the following areas: Data analysis: Evaluation of large amounts of data from thousands of road vehicles using modern big data tools from data cleansing to results Data engineering: Development of functions and pipelines to automate such evaluations Visualization : Graphical preparation, content interpretation and presentation of the results to internal and external customers Data collection…",Accounting & finance positions,Afternoon
IQVIA Holdings Inc,Senior Consultant (m/w/d),"München, München (Kreis)",https://www.adzuna.de/details/4524632873?utm_medium=api&utm_source=16b1dafa,2024-01-14,"Healthcare is one of the most exciting industries ever. And one of the most important - because health concerns everyone. We are looking for people who not only do their job, but also take on this special task every day. Do you need exceptional skills for this challenge? No, but passion and the perseverance not to lose sight of our vision. IQVIA (NYSE:IQV) is a global leader in information, innovative technology solutions and services…",Accounting & finance positions,Afternoon
CHECK24,(Junior) Business Development Manager (m/w/d) eCommerce,"München, München (Kreis)",https://www.adzuna.de/details/4545180675?utm_medium=api&utm_source=16b1dafa,2024-01-26,"Introduction CHECK24 is one of the leading online companies and Germany's largest comparison portal. CHECK24 Auto, the digital market leader for tires, complete wheels, rims and workshop comparison. If you want to make a difference, you've come to the right place. Experience the dynamics of e-commerce, agile processes, flat hierarchies and steep development curves. To expand our team, we are looking for you as a (Junior) Business Development Manager (m/f/d) eCommer…",Advisory positions,Afternoon
Siemens,Werkstudentin (w/m/d) Digital Finance & Process Mining,"Altstadt-Lehel, München",https://www.adzuna.de/details/4532634591?utm_medium=api&utm_source=16b1dafa,2024-01-19,"Type of employment: Temporary; max. 20 hours/week Towards the future? Please get in. How will we communicate with each other, use energy sensibly and move around in the future? We can work together on the answers. We are looking for bright minds who can convert theories into practice and think cleverly. As a working student, many doors are open for you to get involved: Take the opportunity now and become part of our global network, make important contacts and...",Positions for university graduates,Afternoon
VDI/VDE Innovation + Technik GmbH,Medical student (m/w/d),"Ludwigsvorstadt-Isarvorstadt, München",https://www.adzuna.de/details/4564176389?utm_medium=api&utm_source=16b1dafa,2024-02-09,"VDI/VDE Innovation Technik GmbH is a leading service provider when it comes to questions about innovation and technology. Our employees work together in interdisciplinary teams as experts from natural, engineering, social and economic sciences. We support and advise on the analysis of complex projects or market situations, on funding with federal, state and EU research programs and organize branches or contact offices for research...",Positions in science and quality assurance,Afternoon
VDI/VDE Innovation + Technik GmbH,"Physicist, electrical engineer - research funding consultancy (m/f/d)","Ludwigsvorstadt-Isarvorstadt, München",https://www.adzuna.de/details/4549733226?utm_medium=api&utm_source=16b1dafa,2024-01-30,"VDI/VDE Innovation Technik GmbH is a leading service provider when it comes to questions about innovation and technology. Our employees work together in interdisciplinary teams as experts from natural, engineering, social and economic sciences. We support and advise on the analysis of complex projects or market situations, on funding with federal, state and EU research programs and organize branches or contact offices for research...",Positions in science and quality assurance,Afternoon
VDI/VDE Innovation + Technik GmbH,Physiker (m/w/d),"Ludwigsvorstadt-Isarvorstadt, München",https://www.adzuna.de/details/4549732472?utm_medium=api&utm_source=16b1dafa,2024-01-30,"VDI/VDE Innovation Technik GmbH is a leading service provider when it comes to questions about innovation and technology. Our employees work together in interdisciplinary teams as experts from natural, engineering, social and economic sciences. We support and advise on the analysis of complex projects or market situations, on funding with federal, state and EU research programs and organize branches or contact offices for research...",Positions in science and quality assurance,Afternoon
PUBLICIS GROUPE,(Senior) Product Manager Financial Services,"München, München (Kreis)",https://www.adzuna.de/details/4467717681?utm_medium=api&utm_source=16b1dafa,2023-12-07,"Company description Who we are As a partner for digital business transformation, Publicis Sapient accompanies companies on their way into the digital future. We help to activate digital capabilities and meet continuously growing customer expectations in the best possible way. With our start-up mentality and innovative methodology, we open up new value creation and growth potential for companies. We combine strategy, consulting and customer experience with agile engineering…",Accounting & finance positions,Afternoon
Bechtle,Werkstudent ISMS & IT Security (w/m/d),"Unterschleißheim, München (Kreis)",https://www.adzuna.de/details/4286299387?utm_medium=api&utm_source=16b1dafa,2023-08-31,"Here you make a difference: Your contribution is important to us, which is why you support the ISO27001 certification. You create the necessary documents for an ISMS. You support us in evaluating the requirements and implementing the new standard (NIS2 & German draft). Do you want responsibility? With us you are actively involved in setting up an ISMS. This is how you score points: You are a registered student (f/m/d) in the field of IT security, computer science, data science, business informatics...",Accounting & finance positions,Afternoon
Denodo Technologies,Associate Data Engineer (M/F/D),"München, München (Kreis)",https://www.adzuna.de/details/4250820225?utm_medium=api&utm_source=16b1dafa,2023-08-09,"Denodo is a leading data management provider. The award-winning Denodo platform is the superior data integration, management and delivery solution that takes a logical approach to enable self-service BI, data science, hybrid/multi-cloud data integration and data services. Denodo was founded in 1999 and is privately held. We are a fast-growing, international company and work with cutting-edge technology, but that's not...",IT-Stellen,Afternoon
Capco,Senior Consultant/Manager - Data Analytics,"München, München (Kreis)",https://www.adzuna.de/details/3924690326?utm_medium=api&utm_source=16b1dafa,2023-02-14,"As a global management consultancy with a focus on the financial services industry, we at Capco combine innovative thinking with unique know-how. The solutions we offer our customers are as diverse as our employees. Get involved and put your ideas into action at Capco as... Senior Consultant/Manager - Data Analytics in Frankfurt am Main, Düsseldorf, Munich, Berlin or Vienna Your Capco Benefits You are important to us That's why you'll get a personal coach...",Accounting & finance positions,Afternoon
